url,caption
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000067.jpg,a picture of a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-213.jpg,a black and white photo of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3125.jpg,a group of people standing next to each other
https://data.ukiyo-e.org/bm/images/AN00135379_001_l.jpg,a picture of a painting on the wall
http://data.ukiyo-e.org/honolulu/images/5773.jpg,a group of people sitting under a tree
http://data.ukiyo-e.org/honolulu/images/4035.jpg,a group of people standing in front of a boat
http://data.ukiyo-e.org/honolulu/images/6942.jpg,a painting of a person on a wall
http://data.ukiyo-e.org/honolulu/images/5179.jpg,a group of people sitting in front of a wall
https://data.ukiyo-e.org/bm/images/AN00521253_001_l.jpg,a group of people standing next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000007.jpg,a painting of a painting on the wall of a building
http://data.ukiyo-e.org/honolulu/images/4286.jpg,a painting of a man standing in front of a building
http://data.ukiyo-e.org/honolulu/images/4985.jpg,a painting of a picture of a man on a <unk>
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000040.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000112/w0000004/w0000031.jpg,a picture of a man and woman on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000116/w0000000/w0000016.jpg,a painting of a man standing next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000115/w0000002/w0000091.jpg,a painting of a man and a woman on a wall
http://data.ukiyo-e.org/honolulu/images/4208.jpg,a bird that is standing on a wall
https://data.ukiyo-e.org/bm/images/AN00023167_001_l.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/3810.jpg,a wall with a painting on it and a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4052.jpg,a wall with graffiti on it in front of a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-154.jpg,a black and white photo of people holding tennis rackets
http://data.ukiyo-e.org/honolulu/images/7486.jpg,a picture of a bunch of people on a wall
http://data.ukiyo-e.org/honolulu/images/5780.jpg,a group of people sitting on top of a body of water
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000651/w0000000/w0000009.jpg,a picture of a picture of a group of people
http://data.ukiyo-e.org/honolulu/images/7336.jpg,a picture of a woman in a dress
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000301/w0000000/w0000003.jpg,a painting of a painting on the wall of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2102.jpg,a wall with a painting of a person on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1991.jpg,a painting of a man sitting next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1196.jpg,a painting of a man sitting next to a large building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6142.jpg,a painting of a man in a suit and tie
https://data.ukiyo-e.org/bm/images/AN00535845_001_l.jpg,a close up of a boat on the ground
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000032.jpg,a painting of a painting on the wall of a building
http://data.ukiyo-e.org/honolulu/images/6531.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000003.jpg,a painting of a painting on the wall of a pool
http://data.ukiyo-e.org/honolulu/images/3326.jpg,a tree branch with a tree in the background
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-071.jpg,a black and white photo of some people and a dog
http://data.ukiyo-e.org/honolulu/images/5273.jpg,a group of people standing next to each other on a beach
http://data.ukiyo-e.org/honolulu/images/4163.jpg,a painting of a vase with a flower on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000002.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/4524.jpg,a building that has a bunch of trees on it
http://data.ukiyo-e.org/honolulu/images/4410.jpg,a black and white photo of a beach
http://data.ukiyo-e.org/honolulu/images/3967.jpg,a group of people standing next to a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2973.jpg,a painting of a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000003/w0000024.jpg,a picture of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1530.jpg,a group of people standing in the sand with snowboards
http://data.ukiyo-e.org/honolulu/images/3523.jpg,a view of a beach with boats in the water
http://data.ukiyo-e.org/honolulu/images/3938.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000052.jpg,a picture of a painting on the wall
http://data.ukiyo-e.org/honolulu/images/5534.jpg,a picture of a frisbee in the air
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-431.jpg,a black and white photo of people holding umbrellas
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-120.jpg,a black and white photo of two people playing in a park
http://data.ukiyo-e.org/honolulu/images/4369.jpg,a group of people standing next to a large body of water
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000526/w0000000/w0000003.jpg,there is a picture of a man and a horse
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2364.jpg,a picture of a mountain with a mountain in the background
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5598.jpg,a colorful building with graffiti on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000016.jpg,a picture of a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2245.jpg,a graffiti covered wall with graffiti on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1724.jpg,a wall with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0165/Z0165-424.jpg,a black and white photo of a wall with graffiti on it
http://data.ukiyo-e.org/honolulu/images/3959.jpg,a group of people holding umbrellas on a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000564/w0000000/w0000002.jpg,there is a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0850.jpg,a bunch of kites that are on a wall
http://data.ukiyo-e.org/honolulu/images/5964.jpg,a woman sitting on a wall next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000035.jpg,a painting of a man sitting on a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000666/w0000000/w0000004.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000066.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5043.jpg,a black and white photo of a boat dock
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2141.jpg,a painting of a person on a skateboard
http://data.ukiyo-e.org/honolulu/images/3791.jpg,a bunch of umbrellas that are on a beach
http://data.ukiyo-e.org/honolulu/images/7839.jpg,a blue and white umbrella on a wall
http://data.ukiyo-e.org/honolulu/images/6082.jpg,a view of a beach with a boat in the background
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1817.jpg,a wall with a bunch of pictures on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-287.jpg,a wall with graffiti on the wall
http://data.ukiyo-e.org/honolulu/images/5014.jpg,a picture of a painting of a group of people
http://data.ukiyo-e.org/honolulu/images/5463.jpg,a group of people sitting on a bench next to a tree
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000004.jpg,a building with a mural on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000035.jpg,a group of people standing in front of a large building
http://data.ukiyo-e.org/honolulu/images/3313.jpg,a view of a pool in the middle of a room
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0930.jpg,a painting of a man and a woman on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3510.jpg,a painting of a painting on the side of a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0862.jpg,a kite that is in the middle of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000112/w0000006/w0000052.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/5764.jpg,a group of people standing in a room
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000236/w0000000/w0000001.jpg,a painting of a person wearing a costume
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000002/w0000016.jpg,a graffiti covered wall with graffiti on it
http://data.ukiyo-e.org/honolulu/images/4378.jpg,a boat that is floating in the water
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000044.jpg,a painting of a building with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-279.jpg,a black and white photo of a man and a woman
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1992.jpg,a painting of a woman standing next to a mural on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-190.jpg,a black and white photo of a person on a couch
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5602.jpg,a colorful painting of a mural on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-258.jpg,black and white photograph of people walking on a sidewalk
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4982.jpg,a wall with a mural on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0974.jpg,a bunch of kites are hanging on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000054.jpg,a painting of a picture of a person on a wall
http://data.ukiyo-e.org/honolulu/images/4425.jpg,a group of people standing in front of a window
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1368~1369/Ebi1368.jpg,a painting on a wall with a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3640.jpg,a painting of a painting of a man on a surfboard
http://data.ukiyo-e.org/honolulu/images/2939.jpg,a building with a red roof and a red roof
https://data.ukiyo-e.org/bm/images/AN00322889_001_l.jpg,a wall with graffiti on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000549/w0000000/w0000002.jpg,a painting of a boat with a boat in it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1489.jpg,a man sitting on a wall with a kite
http://data.ukiyo-e.org/tnm/images/C0007282.jpg,a group of people standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000525/w0000007/w0000005.jpg,a picture of a picture of a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5313.jpg,a wall with a painting on the wall
http://data.ukiyo-e.org/honolulu/images/8071.jpg,a painting of a group of people in a room
http://data.ukiyo-e.org/honolulu/images/5464.jpg,a group of people standing on top of a swimming pool
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000172/w0000000/w0000047.jpg,a picture of a painting on the wall
http://data.ukiyo-e.org/honolulu/images/5080.jpg,a group of people standing in front of a painting
http://data.ukiyo-e.org/honolulu/images/5934.jpg,there is a glass of water on the wall
https://data.ukiyo-e.org/bm/images/AN00611587_001_l.jpg,a picture of a painting on a wall
http://data.ukiyo-e.org/honolulu/images/3490.jpg,a painting of a painting of a woman holding an umbrella
http://data.ukiyo-e.org/honolulu/images/3853.jpg,a group of people that are sitting on a ramp
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1106.jpg,a painting on a wall with a mural on it
http://data.ukiyo-e.org/honolulu/images/5311.jpg,a view of a building with a view of a river
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000205/w0000000/w0000003.jpg,a painting of a man sitting next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000003.jpg,a painting of a woman holding a pair of scissors
http://data.ukiyo-e.org/honolulu/images/3964.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/5452.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2097.jpg,a painting of a man holding a kite
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000549/w0000000/w0000006.jpg,a painting of a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2918.jpg,a painting of a person wearing a costume
http://data.ukiyo-e.org/honolulu/images/2936.jpg,a group of people standing in front of a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0524b.jpg,a wall with a painting of a man on it
http://data.ukiyo-e.org/honolulu/images/3395.jpg,a picture of a large body of water
http://data.ukiyo-e.org/tnm/images/C0007239.jpg,a group of people standing in front of a window
http://data.ukiyo-e.org/honolulu/images/4457.jpg,a group of people standing on a beach
http://data.ukiyo-e.org/honolulu/images/4280.jpg,a group of people standing next to a body of water
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0873.jpg,a painting of a painting of an umbrella on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3615.jpg,a black and white photo of a building with a mural on the wall
http://data.ukiyo-e.org/tnm/images/C0007268.jpg,a painting of a man holding an umbrella
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000340/w0000000/w0000001.jpg,a painting of a teddy bear on a colorful painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-136.jpg,a black and white photo of a large building
